GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B9J08_00528	3192.30412711278	-1.89599081756048	0.428010373002625	-4.42977772772076	9.43302613937033e-06	0.0003277670316348
B9J08_00436	8493.05483779823	-1.09271924526921	0.247635626122895	-4.41260921288815	1.02132245810844e-05	0.0003480953167731
B9J08_00484	1151.14327852988	-1.75801271958464	0.398710647850067	-4.40924447105744	1.03731873905316e-05	0.0003513096564983
B9J08_04277	970.058273901748	-1.76325871079045	0.400420882800293	-4.40351336938103	1.06511716777985e-05	0.0003562151227993
B9J08_02550	39.9941947213829	-1.76575260957672	0.401934426523264	-4.39313602681536	1.11727170504493e-05	0.0003713367014717
B9J08_04843	1256.80566573205	-1.0196186185282	0.232399769957444	-4.38734779606241	1.14741234053696e-05	0.0003790002119884
B9J08_00832	4464.67192179632	2.10444100583688	0.480332616730002	4.38121612511649	1.1801873330305e-05	0.0003874345042359
B9J08_03734	27893.7959246069	-2.10667711419122	0.481267378873614	-4.37735281190636	1.20129432479397e-05	0.000391958898291
B9J08_04902	26993.7400574657	-1.8430400610337	0.42182156971911	-4.36924091449608	1.24679162016522e-05	0.000404338300576
B9J08_03475	2814.26682741779	-1.6292549112241	0.373513515399959	-4.36197043493724	1.28896291133799e-05	0.0004130084154832
B9J08_02883	2278.10908952431	-1.42060137248746	0.32651006164374	-4.35086553025583	1.35601196813584e-05	0.0004319059548508
B9J08_05340	647.048460521423	-1.20388820064779	0.276871102493731	-4.34819014987327	1.37265571878871e-05	0.0004346201627951
B9J08_03474	4964.79955295833	-1.06490814972325	0.245094144285291	-4.34489429695918	1.39342744086379e-05	0.0004386017785918
B9J08_02592	716.668722899973	1.08753149666634	0.252059830618764	4.31457679709075	1.59908938897914e-05	0.0004917659379555
B9J08_01198	773.764842987747	-1.1563032912559	0.268638363526309	-4.30431184912524	1.67505578233703e-05	0.0005092740620048
B9J08_01995	453.89652848777	1.29429791689043	0.301076154868556	4.29890542960963	1.71643687317767e-05	0.0005189069891736
B9J08_05344	1669.42475769079	-1.3371832607738	0.312275843089562	-4.28205796370324	1.851727281349e-05	0.0005535526638267
B9J08_03700	586.336993804502	1.82149923551478	0.426680223053281	4.2690031951336	1.96348456659226e-05	0.0005804754649632
B9J08_00706	31676.8102354503	-2.13319747565428	0.500461301263188	-4.26246239273643	2.02186533224398e-05	0.00059445062598
B9J08_03485	1072.96395040918	-1.41730814008843	0.333449573535154	-4.2504422034866	2.13348884886322e-05	0.000620451023384
B9J08_01141	6224.33544605847	-1.27014589691281	0.299043567327675	-4.24736070487368	2.16303563911528e-05	0.0006256434435084
B9J08_05469	34317.5834817157	-2.54979867351162	0.604623347618411	-4.21716872753125	2.47388868184698e-05	0.0007004115521991
B9J08_03274	3218.87216689034	-1.41034588887494	0.336439512913293	-4.19197458902044	2.76536976787184e-05	0.000778815454099
B9J08_03990	3057.94635946532	-1.13068950787511	0.270459673243548	-4.18062143725556	2.90713504700392e-05	0.0008102124810686
B9J08_05120	1323.57069046037	-1.34208562169167	0.322092062992486	-4.16677644653101	3.08937191387619e-05	0.0008543464665765
B9J08_03614	486.842911723342	-1.02882740137858	0.247130060209551	-4.16310100238797	3.13954405950476e-05	0.0008615230903799
B9J08_04519	155.274394290658	-2.13135769563341	0.51268162225661	-4.15727344828953	3.2206840294458e-05	0.0008792796041614
B9J08_03788	4891.47505765898	-1.83184296175359	0.44132564022377	-4.15077392925726	3.31352931398591e-05	0.0009000352974182
B9J08_00364	78.604798761952	1.3509125793113	0.326035776997801	4.14344889309621	3.42121340847614e-05	0.0009245915630684
B9J08_01966	3083.18125525636	-1.69017336727112	0.409274094904113	-4.12968567597005	3.63259530375331e-05	0.0009596985563001
B9J08_00928	556.838805633506	-1.00257019610872	0.242934688078447	-4.12691248021762	3.67666238163963e-05	0.0009596985563001
B9J08_03963	670.378045086045	-1.48710298287731	0.361057156832193	-4.11874672676399	3.80938555945985e-05	0.0009847353685347
B9J08_04791	1987.9619713591	-1.65540124982475	0.402146280770893	-4.11641566509439	3.84810044200623e-05	0.0009852241849366
B9J08_02659	1983.00019777148	1.54061879905715	0.374257209920902	4.11647059353314	3.84718389503177e-05	0.0009852241849366
B9J08_00058	11107.461580216	-1.59877238237568	0.391360379087332	-4.08516668474228	4.4045186290166e-05	0.0011117254332013
B9J08_05566	505.390774934712	1.12702593823877	0.277215516130188	4.06552257237105	4.79249553119361e-05	0.00118178081048
B9J08_05271	5025.9828982399	-1.88841220175583	0.464250219852118	-4.06766032842669	4.7487534425523e-05	0.00118178081048
B9J08_04753	2354.30748819256	-1.04224955404068	0.256488437801719	-4.06353425898444	4.83352242437541e-05	0.0011864302060932
B9J08_04838	1613.06594345745	-1.58579363650372	0.392094918457679	-4.04441262014182	5.24544670013049e-05	0.0012643416798377
B9J08_01812	2740.19301537338	-1.16882205400813	0.290692275188838	-4.02082254593399	5.79952815873994e-05	0.0013854140704204
B9J08_01486	26960.4989087478	-2.03750514883453	0.50782281867698	-4.01223630348632	6.01462481544266e-05	0.0014240821852846
B9J08_00156	3649.96991084958	1.15239871400406	0.287315470693686	4.01091772476345	6.04831863979726e-05	0.0014257512353108
B9J08_02782	233.553981564489	-1.05854242314212	0.26447678913341	-4.00240197489754	6.27026492517463e-05	0.0014610882230368
B9J08_02573	3282.19777297167	-1.24766916024278	0.312398927033766	-3.99383305214723	6.50136484164838e-05	0.0015022221656801
B9J08_04596	4686.10569562397	-1.4395428141223	0.360795186141357	-3.98991690969596	6.60964455581638e-05	0.0015137327235262
B9J08_04844	28.5198711119919	2.66340182127735	0.671301072348571	3.967522071668	7.26237881116391e-05	0.0016328146646444
B9J08_00301	2835.70093109068	-1.43945595596895	0.363600331399913	-3.9588961605916	7.52969629971983e-05	0.0016788085374917
B9J08_04030	1274.61423980578	-1.40595524324375	0.35526244892842	-3.95751154529431	7.57346280261081e-05	0.0016815601434344
B9J08_02648	1155.06925127895	-1.16652060913354	0.295641200473153	-3.94573086317675	7.95569361093826e-05	0.0017447096931201
B9J08_01547	1676.69448974506	-1.24822893444555	0.316993435041966	-3.93771225666015	8.22621557310115e-05	0.0017966726339454
B9J08_02953	246.263953009365	-1.32968596968246	0.337878586871974	-3.93539579407052	8.30596980719976e-05	0.0018067172535904
B9J08_05265	47.8698937067882	-1.48930463976744	0.37880449468347	-3.93159178592088	8.4385266329837e-05	0.0018281196766435
B9J08_04858	74.9083811776005	-1.57491630020624	0.401034559983304	-3.92713361230465	8.5964231146528e-05	0.0018341546624582
B9J08_03431	4033.88980952135	-1.52246835503027	0.38812644984279	-3.92260912815127	8.75951966090803e-05	0.0018600075279967
B9J08_01321	10394.8236611433	-1.48830645271559	0.380160826033469	-3.91493902263502	9.0427058376442e-05	0.0018975497622444
B9J08_04138	628.79357834781	-1.12421290766089	0.287711430472061	-3.90743219974384	9.32822055172425e-05	0.0019498167254795
B9J08_04889	1471.19401770351	-1.1707739700113	0.299763554114474	-3.9056581560419	9.39692746934042e-05	0.0019565353653089
B9J08_02432	3450.07381589927	-1.43343290599199	0.370516470511252	-3.86874274175744	0.0001093979910633	0.002209013774265
B9J08_05491	6116.47599873131	1.11210918583232	0.289032020838365	3.84770235009443	0.0001192307881418	0.0023985110802523
B9J08_05222	2367.27723117787	1.52013119910265	0.395624049089517	3.84236297717758	0.0001218554456718	0.0024149944066297
B9J08_04807	7819.82321854733	-1.03108932449781	0.268307071446364	-3.84294502168544	0.0001215667086947	0.0024149944066297
B9J08_00083	1169.459192923	-1.70272811127097	0.443747243544995	-3.8371576072637	0.0001244665954713	0.0024486057072322
B9J08_01991	6174.04703080842	-1.14346660083593	0.298390224566249	-3.83211816840889	0.0001270446867224	0.0024810807250065
B9J08_04800	713.210539177343	-1.77837004436854	0.464209752265586	-3.83096226584893	0.0001276430818147	0.0024837022937837
B9J08_04269	4286.18120999134	-1.08837724365583	0.284253056843539	-3.8289025129285	0.0001287159775878	0.0024955043335961
B9J08_01088	1785.46921568438	-1.14683569691615	0.30161532998094	-3.80231235921801	0.0001433518313375	0.0027298112803323
B9J08_03621	1314.32253029727	-1.24332895518682	0.32744471849257	-3.79706522954664	0.0001464192705244	0.0027783316190641
B9J08_01313	4067.60070668149	-1.54784911356912	0.407807649948066	-3.79553721899586	0.0001473240901481	0.0027856226373949
B9J08_04710	1168.41074071183	-1.03392241487236	0.27270428977221	-3.79136835631004	0.0001498195545829	0.0028138443568605
B9J08_03822	1212.80418693778	-1.10130893983314	0.290484156330508	-3.79128746209514	0.0001498683688479	0.0028138443568605
B9J08_00488	1708.11687830056	-1.38691562896107	0.366287963644619	-3.78640787199517	0.0001528407253538	0.0028596179068821
B9J08_05121	3165.52959715258	-1.32008228149621	0.352203168566779	-3.74807043011005	0.000178200220466	0.0032323707786903
B9J08_00622	8236.48044498784	-1.15437182160033	0.309384330752523	-3.73119032496741	0.0001905771735172	0.0034118450499501
B9J08_04921	1901.51241885363	-1.80328850795046	0.484309056498958	-3.72342512235128	0.000196538168644	0.0035055858013806
B9J08_01767	482.642077970988	-1.31640423873237	0.355380405567189	-3.7042116506997	0.0002120491594997	0.0037572021605399
B9J08_03181	6877.10032630715	1.57290698049345	0.425408014585666	3.6974079626248	0.0002178121506118	0.0038213535013894
B9J08_03366	680.018403444468	-1.10568870813074	0.299505090749926	-3.69171924711603	0.000222743266679	0.0038714047161995
B9J08_02863	2301.33554900249	-1.25125054047124	0.338920235427124	-3.69187321876592	0.0002226084315561	0.0038714047161995
B9J08_02772	2649.32350108355	-1.0980896087346	0.298171581686386	-3.68274401780369	0.0002307368259875	0.0039828153414825
B9J08_02787	3325.22017748447	-1.48706429525067	0.40500500820661	-3.67171828772068	0.0002409251719779	0.0041068472720432
B9J08_01567	2902.82061960544	-1.2598331692881	0.343525298723014	-3.66736649082696	0.0002450614316896	0.0041629324475287
B9J08_01969	6856.83158163959	-1.34781413774799	0.36759976703338	-3.66652609337916	0.0002458678411833	0.0041634139815568
B9J08_00359	2617.69035275587	-1.26220499090192	0.344852958780848	-3.66012515990632	0.0002520920830133	0.0042419645792593
B9J08_00304	4139.83490242827	-1.18495770304133	0.325018944073941	-3.64581118930641	0.0002665496376355	0.0044433243332947
B9J08_05070	1273.97618956893	-1.11093034236336	0.305110593564513	-3.6410743048437	0.0002715027567871	0.004511836184994
B9J08_04205	812.669527155111	1.12975456107095	0.310538443628228	3.63805056749585	0.0002747094967301	0.0045509923127025
B9J08_03029	5203.81394593853	-1.71324299497075	0.472604216980848	-3.62511152760235	0.0002888367753847	0.0047409987272501
B9J08_03602	663.039325655305	-1.26433295307061	0.349260788904122	-3.62002547448202	0.000294574012937	0.0048056876317866
B9J08_00701	3091.44286247778	-1.12005340908497	0.310840294486234	-3.60330828709396	0.0003141925073276	0.0050336649901504
B9J08_00593	2469.13569872577	-1.56614264133462	0.436265818682633	-3.58988161406688	0.0003308281777531	0.0051913829300797
B9J08_02459	22397.50185934	-1.45727909269145	0.406741246490814	-3.5828161153171	0.0003399098933575	0.0053182977758959
B9J08_02002	3159.11543120864	-1.14603434222169	0.320943667923762	-3.5708270851255	0.0003558557696876	0.0054893011188903
B9J08_01805	1564.29386314939	-1.04074715924732	0.291294348815768	-3.57283676624137	0.0003531349034127	0.0054893011188903
B9J08_01772	971.768530219176	1.18426500712659	0.331879289693293	3.56836067782666	0.0003592217835701	0.0055077242518158
B9J08_01884	3666.42295893334	-1.36493839020421	0.383185963123175	-3.5620782637214	0.000367930658093	0.0055931731575447
B9J08_01542	15494.3080051867	1.39668852164895	0.392252563408555	3.56068679197952	0.000369886076341	0.0056069699560934
B9J08_03769	412.769939412175	1.99587227335293	0.561422555445895	3.55502687591125	0.0003779404553943	0.0056967869769447
B9J08_00085	2865.88213134712	-1.01466511762354	0.286050114487279	-3.54715857898621	0.0003894101205126	0.0058531841428737
B9J08_05433	6450.32041710327	-1.65100120439551	0.466598425578061	-3.53837714379363	0.0004025945801616	0.0059989962799048
B9J08_01258	3470.78012598093	-1.26602439631997	0.359323354986161	-3.52335682819372	0.0004261172478605	0.0062396419421056
B9J08_01044	3451.5090969063	-1.21947819136528	0.346108007686287	-3.52340357426984	0.0004260420900363	0.0062396419421056
B9J08_01084	11249.9196623747	-1.62756872218131	0.462917685839135	-3.51589228921121	0.0004382787514477	0.0063326033197892
B9J08_00529	52684.9293311837	-1.25813441583013	0.357681247737422	-3.51747379486258	0.0004356753661413	0.0063326033197892
B9J08_03291	329.451696231789	1.43437391519497	0.408940399291767	3.50753781646208	0.00045227406644	0.0064690334628528
B9J08_03183	9110.26297877525	1.09222744075163	0.311654898120981	3.50460540596939	0.0004572845061586	0.0065077909373807
B9J08_04757	7621.69977601708	1.69198344859581	0.483314389291887	3.50079262294418	0.0004638766587118	0.006535631806834
B9J08_02805	6344.32503667113	-1.4214377862959	0.405952663348945	-3.50148653926695	0.0004626703427314	0.006535631806834
B9J08_01269	111.717980279599	1.39362537335511	0.398104834978645	3.50064920319259	0.0004641263477101	0.006535631806834
B9J08_01422	4668.61207529113	-1.17662155477686	0.336778150562199	-3.49375858502897	0.0004762714915446	0.0066715412336522
B9J08_02999	2300.62864745117	-1.11251658256261	0.319486206952591	-3.4822053608333	0.0004973021532239	0.0069298537028676
B9J08_00865	758.933607512531	-1.50552147740001	0.434197826351378	-3.46736299914513	0.0005255915876212	0.0072242680278777
B9J08_00632	760.376534032554	-1.47851616800132	0.427623810273811	-3.45751600467387	0.0005451798582017	0.0073668116697917
B9J08_03817	461.816649068983	-1.29400199262692	0.374601989663612	-3.45433827991388	0.000551644953681	0.007398125682073
B9J08_01976	1535.60603558824	-1.55281236907005	0.450650306744038	-3.44571466130616	0.0005695514070973	0.0075812676103923
B9J08_00830	1733.99992265364	-1.05837930179532	0.307098333596124	-3.44638568826372	0.0005681388702656	0.0075812676103923
B9J08_04510	2183.16496760858	-1.15011405688574	0.334358561592553	-3.43976254535769	0.0005822247674279	0.0076925548901401
B9J08_04846	1213.90742837375	1.83743702378974	0.535770591797611	3.42952198556624	0.0006046454450679	0.0077469124144701
B9J08_04483	1097.29746511074	-1.11421122605442	0.324811291386826	-3.43033402963655	0.0006028386393546	0.0077469124144701
B9J08_02966	1724.48776070855	-1.07483241341589	0.313188080988067	-3.43190714673729	0.0005993527268166	0.0077469124144701
B9J08_00594	7361.43929275161	-1.5408606888915	0.448827986725577	-3.43307622176781	0.0005967743042	0.0077469124144701
B9J08_01826	639.952327668451	-1.37635624650887	0.40148469464837	-3.42816616636983	0.0006076733918079	0.0077605258223495
B9J08_00022	1487.88124895435	-1.71583828012004	0.503504876785015	-3.40778880052967	0.0006549156347061	0.0082457730854408
B9J08_04837	263.633454661789	-1.39592651493278	0.410623384258847	-3.3995300035149	0.000675017734617	0.0084000462742689
B9J08_02804	17396.0710187013	-2.87468079276416	0.846356414383983	-3.39653690089474	0.0006824435515776	0.0084178475971005
B9J08_00023	4258.08777352297	-1.99143772986033	0.586629839186219	-3.39470923030932	0.0006870152265021	0.0084510769586506
B9J08_05105	749.471642550545	-1.3632770630009	0.40241762883392	-3.38771705144043	0.00070476928705	0.0086297950915437
B9J08_04543	181.492344519018	-1.01674283670038	0.301035782111929	-3.37748167200382	0.0007315282793107	0.008877177295871
B9J08_01325	2936.56915576919	-1.65934279411483	0.491272205032994	-3.37764436317618	0.0007310956627803	0.008877177295871
B9J08_01955	141.587620385951	-1.02153456335048	0.302752977484723	-3.37415199624924	0.0007404347139463	0.0089639505753998
B9J08_02831	1445.86603693647	-1.28016704878362	0.38144933253915	-3.35606052909327	0.0007906126311178	0.0094222008666186
B9J08_03854	1413.98439791306	-1.13893523275887	0.340483271214721	-3.34505489416722	0.0008226628641344	0.0097220329177089
B9J08_02398	2894.52770596122	-1.30029864503553	0.389320883920692	-3.33991496151132	0.0008380404710489	0.0098544260944618
